,Hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,0.25698304492221635,0.26933169079149977,0.2586305307463299,0.2283659443809053,0.2309715496056839,0.20800790904597122,0.19313212195873108,0.20407350374704847,0.20489890660313959,0.2497430838163356,0.27523219814241484,0.3930428039958095,0.31868026671948246,0.2885523954671714,0.2739653243847875,0.2685799068791397,0.3206706211896524,0.262507926312062,0.25503730111573253,0.34415851393188845,0.37859477124183005,0.3071851669538107,0.253677290314119,0.2766551326412918,0.3242505913672742,0.30756841423311265,0.2892800554565259,0.2954046420238241,0.31341862163105927,0.30269990602595365,0.2857365861890748,0.28045984305264715,0.26081483586456566,0.22543959519291568,0.2591850325035673,0.2707658157602665
1,16.651,0.20986426912966527,0.22222703059153237,0.23153398931224378,0.21790155894202112,0.2191112342372845,0.2039092237104705,0.19156430673003721,0.20420565076424257,0.20764086687306504,0.23001288106483464,0.30189655030428797,0.41991393284128586,0.3220390840900118,0.28707754458567347,0.278895160757906,0.26021166625646075,0.32015145140933954,0.2666353863123755,0.25371957828357483,0.35907605466429005,0.3626303364155027,0.31565178835353236,0.2528627450980393,0.28327760577915373,0.3306987089519776,0.3360959955350913,0.32366970357166436,0.33292027679724845,0.35818053950871553,0.35302014550464567,0.3493983000925692,0.3021425565934528,0.2609967877936158,0.23644929540862947,0.27153493699885445,0.27621636587882903
2,39.288,0.2939123293296376,0.30388033236428114,0.3030706233045558,0.27522244191794354,0.2670140173469806,0.23032172491440195,0.21597828433943045,0.22745920171003386,0.23181743285549494,0.2894603979269059,0.29779617039445594,0.39782936586005635,0.29790127106118836,0.28843836066921535,0.2883932096328464,0.2540332380858542,0.35271088301092257,0.29180252394458817,0.29433660953886165,0.349348332424798,0.390750768571405,0.3492497082655359,0.27567456094764364,0.31447887879984204,0.3700223713646533,0.39270198391066624,0.37419455997887374,0.3772539124985571,0.38667609594288554,0.39666270973825335,0.39236219809812334,0.30246191100797104,0.27300731936610256,0.26657616892911007,0.34697965096691596,0.34526956580230717
3,55.938,0.30390524576115563,0.31191648207400124,0.30940518765158054,0.28244122780002046,0.27460253675826607,0.23667118839149914,0.23018906826663355,0.2461788919456379,0.24448432713432544,0.2969841951379091,0.316347009391992,0.41743979470983017,0.31454460394454975,0.3089193572165708,0.306826556125806,0.2734018208458866,0.36908348561926874,0.3170457625865596,0.31207430340557274,0.3729148129840171,0.4233118215760453,0.37170609637641794,0.28564205186484515,0.3223878141860771,0.38576181630546946,0.40555912861359855,0.39647933216197717,0.4004592232849332,0.4282504418076243,0.43547076488252967,0.42872334150677904,0.31850768597194556,0.28746525590964433,0.2838846202292481,0.3824328530210883,0.3796860385752926
4,72.589,0.29655961175852363,0.30411641644105347,0.300488909474551,0.2770694888834194,0.27116342608284794,0.2493474296719732,0.24172359432475032,0.2544199688243497,0.2501471102606835,0.2834284421686871,0.32086775837332404,0.4227833894500561,0.3222057588778584,0.31696168827967064,0.31606357069143454,0.29124358689296803,0.37878690390754544,0.3194212192214412,0.3065732333201737,0.38861411007073965,0.4332211942809082,0.3817367418149422,0.2834419002500329,0.3099601921305435,0.37576042181578506,0.412873902699155,0.40608632714830906,0.4141614028161601,0.43820589075390237,0.4444388533856656,0.43704806107691807,0.3211727804894412,0.29184814351272426,0.28631993337875694,0.3844466315054551,0.3862450938369346
5,89.239,0.3343471421080232,0.3393706200428891,0.3340482133136127,0.30999095655033515,0.2933671470691327,0.26219192448872575,0.2709533185659202,0.2776938957877545,0.2774879763226046,0.36343496560928057,0.3492059565626082,0.4249118470917779,0.3378487300960653,0.3433180480909882,0.3376123065773978,0.3141520698997785,0.4919663111353082,0.33936144806515633,0.4075100183050512,0.40707135671762396,0.48713075469986067,0.37932504088408736,0.29702062643239113,0.3203632541793937,0.42199567195741083,0.44483928468748213,0.4401977261492833,0.45545654266742375,0.47000202142712744,0.4821224571600361,0.46572152833736236,0.3709690107370306,0.349355502372255,0.3750750599641054,0.4331520279344615,0.48897372783443016
6,89.822,0.33384922103013115,0.34084711610257046,0.3348851511331141,0.3108140225787286,0.29314186730625347,0.2605124402702257,0.26918767507002794,0.277784282911698,0.2770575877409788,0.3618965534931923,0.34960472034580814,0.42455586261350176,0.3388966795417456,0.34352578221023367,0.33540547897745565,0.3106641898864809,0.49106570809760286,0.33924780327922843,0.407624266660084,0.4070495846634825,0.4866046081732357,0.37702138887514636,0.2939699111122054,0.318256346749226,0.42284539811731825,0.4471230575388493,0.44058107073152664,0.4564617129332873,0.46941563412151655,0.4838609778675419,0.46272333015187284,0.3731214746172441,0.3493508895839639,0.3749351858843667,0.4364756374652866,0.4902195508387195
7,106.473,0.31860999897341136,0.33093224698063917,0.319176327091213,0.3045382255466289,0.29308587166522804,0.26473370220395054,0.284693199136723,0.27879760508610585,0.2812307312862251,0.35708712881478066,0.3550468705227393,0.41920815109669596,0.34614258455059865,0.3476007820040089,0.3384287384139214,0.31017716940025486,0.5008837570411484,0.33399103876351377,0.4085099027016348,0.407643427741467,0.49334456613310884,0.35360490237150577,0.28034014447884426,0.3100524137477063,0.4297498309668695,0.45568989340702726,0.4503474025171229,0.44722023206594697,0.4662775419446129,0.48015779684906723,0.45411228193714415,0.3698346033582308,0.3515040487184635,0.38919933941939333,0.43316665410290556,0.5045661869898175
8,123.123,0.3333947999262401,0.349482299474588,0.3381958324364771,0.3174583640987777,0.3105348526845295,0.28051124114567305,0.30155552826558607,0.294166794655199,0.2979143640754841,0.36663273594702706,0.37448925062687544,0.4300247157686604,0.3599792125516592,0.3625758513931888,0.35071742024554997,0.3206371931903269,0.5033575972194898,0.3506870983687592,0.4148541769649037,0.4252011166724483,0.49903653250773994,0.3649700722394221,0.2958845801677844,0.31892181599300784,0.4573879257832436,0.5001203845709856,0.49496021656669387,0.4558132649032768,0.47322898258015655,0.487847483409391,0.4609244296777333,0.3746736205138492,0.35696462571399934,0.3930390903698505,0.44070311973586684,0.5074405587352815
9,139.774,0.3497324335705996,0.3690554808201867,0.3552481023839603,0.33481861971511384,0.32882075907286,0.2997531016603914,0.3179730020602074,0.31317614139044936,0.31814009138637056,0.3755143082874176,0.39165287282489647,0.4435841198649546,0.3780842874062377,0.37801314888597426,0.36562201351128676,0.33693194925028824,0.5110650137468925,0.3687521535810978,0.4226566737340368,0.45024654100496386,0.5073824065145183,0.3753345717234262,0.3087393543275896,0.3318551147846601,0.488091541601978,0.5516978721313086,0.5459219945288056,0.4680204632188446,0.48145648670427077,0.5013424735789775,0.4716138763197586,0.38322170659308497,0.3636412640657637,0.4017309917979168,0.44983667128521654,0.5184935130369064
10,156.424,0.3643413247652002,0.3867881456116752,0.3721462307550759,0.3490011292475106,0.34551408798813654,0.3176902887139108,0.33527354278542476,0.3253100822792584,0.334016418739584,0.3812599778951248,0.4079464227162437,0.4541766601554451,0.3896721041357719,0.39172186521667485,0.3779970163769584,0.34991221593239796,0.5180895512567443,0.38148321854969436,0.4289417024144109,0.47567242203862203,0.5126257387925783,0.38464052287581696,0.31818331359389396,0.3403310629514963,0.5125796414283598,0.5928755435228485,0.5847908059544888,0.47821396513246206,0.49108360017817676,0.5079792328242351,0.47546542385690893,0.38818508197132884,0.3691582525409822,0.4067241249340402,0.45482631972634746,0.5211634098558295
11,173.074,0.3789177128638558,0.4079357241322553,0.3918184428583149,0.3688351481127323,0.36413952442290787,0.333902923760936,0.349631134505084,0.34319169260160853,0.3468712524215122,0.3882208690097164,0.42322762578538564,0.46480003274796344,0.40440455290985666,0.4051727122122494,0.39272108172127906,0.3653361049931121,0.5235671823168129,0.396114726917271,0.435448938080062,0.5007552895001568,0.5183503388755755,0.39547422663439846,0.33317541781813387,0.3533456653101491,0.5276490228812728,0.6147547582082686,0.6106968300516687,0.4893205960521011,0.49696725305374934,0.5175848917116118,0.4823311080320779,0.3950114971361679,0.3759654484378552,0.4133912941511504,0.4602631137925256,0.5243942411941203
12,189.725,0.3910924075048221,0.4204024227492045,0.40408437375988293,0.3790739825341902,0.3811830614598781,0.3515073080043961,0.3665007068658185,0.35873426293594357,0.36061193708252537,0.39451391027615246,0.4375738693964345,0.47495194964818066,0.4171720658087209,0.41698302850551994,0.4028520499108734,0.3795230702251575,0.5266158315177925,0.40628800408119603,0.4412110436113992,0.5237866719437985,0.5241320343651088,0.4025447427293065,0.33911023232822535,0.35988781418607707,0.531562725424618,0.6190935390549662,0.6178442877570139,0.4963366890380313,0.5021667420170459,0.5264630403059427,0.4882554391619661,0.40082997925051866,0.3836282070668885,0.41835885038947085,0.4652737415238668,0.5311214678590922
13,206.376,0.40725644588544085,0.43937994045785866,0.42702597269274223,0.39988060315989926,0.4022792197819076,0.3716978423168431,0.3806481339272002,0.37536867688251774,0.37554266197559827,0.40167071533265697,0.45381804383511937,0.48554292305157354,0.42958792249057487,0.43213805505374225,0.418613063674107,0.39853704850361193,0.5351872853080881,0.4191770460804868,0.44842435500516,0.5466937005991973,0.5318765621519959,0.417054644674418,0.3579207636133632,0.3721145697053474,0.5426803889051475,0.6231885482985504,0.6225486088863699,0.5073275720972863,0.5104759510641863,0.5349280934073757,0.4973528149998738,0.40561611493444516,0.39151387284204886,0.4264978563098324,0.47031088474824145,0.535733849285122
